reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOFMvHNkRSM87IJw-1RZ-dznNHsvPWlUBwKJlKpEM1BNzkEFVL-0jKOHVAMIfNqmGJrttYJmqrX546Nezw,Webslinger 1996,https://play-lh.googleusercontent.com/a-/AOh14GhvNXv2hI9uM0ILJQ0OLF4kpUY8buQb1vKD3OC2PA,It's a very handy tool and does the features I can't do on the Facebook ap from my phone. It has a calendar and organizes everything for me with my clients. I love it.,5,6,331.0.0.25.113,2021-10-30 19:55:09,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHJefyVodwzbFtwTTdhf6uIM4o59lA2qCP99F3MM6MWbHJUZihxovrWE6FSdDtZs6vFHtrGruItI5VAkw,Maria Cotton,https://play-lh.googleusercontent.com/a-/AOh14GibKVbonz7fHyP2uK9GS7W59Ze3T6hSqLp5VwaWSA,"All my clients are happy with this hall!!!! price is reasonable, food is always fresh and taste good, bartendes are wonderful!!!!",5,8,334.0.0.37.117,2021-11-08 22:36:00,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGEDkUdCSh-Mnboovj2JI_ZPy4eWBbT5tx5J6kadj8x9qVIrLsKhGhk5Hbk78D28fDkTHrE7Vw2yYXYEw,Byron H.,https://play-lh.googleusercontent.com/a-/AOh14GifEnwQhSxOiX-3Uk2SzUEPGl-iyl_EpMs6s_pd6OM,greet app I use it all the time on the 3 facebooo pages I manage. One of the best. but the icon makes it kinda tricky at times to find and doesn't really have a theme to it or look cool.,5,5,331.0.0.25.113,2021-10-25 23:50:40,,,most_relevant,com.facebook.pages.app
gp:AOqpTOG_qQJeOGQom1LdiatOFm50ivvp9xiHosOeFwvajjgGSCm6DkjWcUKN_DYf_t9dcTFn7-sF4OSPS3DgiQ,J S,https://play-lh.googleusercontent.com/a-/AOh14Gi3IdcW87FlYeqe4jtekYq1fH7SUCjXA7dQGYrR5Q,"This app has some pretty cool features. Joining multiple accounts, scheduling posts, getting all comments in one place, etc. Definitely recommend.",5,5,326.0.0.26.118,2021-09-19 06:31:13,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGwWpk7Ze0bzuyrFDQGqJNLnYsi8MEf1j2DEmXyiv6nUV5Driun0TaBA_-_pNZZWmMZQdfnOCrRcuBzGg,Michael Buchholz,https://play-lh.googleusercontent.com/a-/AOh14Ggr2SBbcggOj3Xqx1FJmT0eXIFhnXZKkPozrV2yDA,Love being able to easily publish cross platform. Easily able to see how many people I reached. I believe this will take my business to the next level.,5,3,334.0.0.37.117,2021-11-09 19:26:55,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEdx0hboXRB2NYPFvT2DuS8phe9HFb6YoKR2rfjBNJKoXemnqGhGlg8bSHvnQPByTn7wJzpdURPL9WIOA,Southerns Finest,https://play-lh.googleusercontent.com/a/AATXAJwPY-VxYeUFZ-mt3exfpEp9uWXZLBdkkcqrBvTK=mo,"Punctual, respectful polite and affordable prices. it was my first time using a junk removal company and it was very pleasurable and stress-relieving. thank you I will definitely call you again in the future and refer you to my constituents",5,4,331.0.0.25.113,2021-10-27 22:37:31,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGJ8b-LQzitN25fS8jcxeTRhrhhtI9HKMs59cqltTndDoG0CdXZIZtA4Rq43Oin7SdJs_SNnAT7G16Q8w,Rakhi Chowdhury,https://play-lh.googleusercontent.com/a-/AOh14Gh4wUQls7l7I0j9u7rDhgF3M7acEMjlhxG1rg-J,It's free and very helpful for a small business owner But I wish it is much better I understand it is free and a big audience so 5 *,5,2,329.2.0.33.118,2021-10-13 04:42:33,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEMYbTdKA-ODII4QRXt504DhMEmvfdkWJA-QWSbU_6wf8Mg-9zXF58M5uHLjnKtJEJTKKbItWajiocm_w,Crystal Clarke,https://play-lh.googleusercontent.com/a-/AOh14GiGd0iy-HXuXbsMUBFElEI0KzumpL_moW2CCdsa3Q,Love this! It helps so much and pools all s/m in one place. Simple to understand and use!,5,3,331.0.0.25.113,2021-10-20 04:46:12,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFtySpuPpMfNZHDkmdyGwC74eWiHqLbKH8Wkuk9hzuhxw7F7to_DiumvBN2PAnvF03p1kqTvoHgfo5_Qw,Amanda Jakle,https://play-lh.googleusercontent.com/a-/AOh14GhPd5vUMCkapD95V9NISWM8owzA9PrftZpzYJ5v,MUCH faster to use than the web version of FB business suite! Definitely prefer the mobile version.,5,1,333.0.0.36.116,2021-11-09 03:47:25,,,most_relevant,com.facebook.pages.app
gp:AOqpTOF0uCADgL_ldvGJOFl1_YD6_2uUwLJU8HVcXRGsqxk9rg3P9iOnjYp7Kmk0N065UIZ7TBd_urzxlJrdJw,Marisol Auli,https://play-lh.googleusercontent.com/a-/AOh14GjD5W6gce7WfLbavC_HCTXDvO3lgt-YzRNa3cEqCg,very easy to use. I love the fact that you can create all your posts at once and schedule them according to your routine.,5,3,326.0.0.26.118,2021-09-12 16:49:44,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGxlZ5oE7zRuw_lwqmZ5Kt1hTpskt9RRteqbKg9MReoFJ2QeLXRb9cm2GCqOzCCZOAuHsRxdHyz6-jNJA,GMW on 2 Wheels,https://play-lh.googleusercontent.com/a-/AOh14Ggf0ADsREIKq0V7V7K5oqaogu5F0Gg6PKtkPqZiCA,Business Suite lets us publish on Instagram from our desktop which is where we store our best images. The scheduling feature is nice too.,5,0,331.0.0.25.113,2021-10-20 15:43:18,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEOc01Qx5Oo-sj7tIs4r5iCOcjViCdf7p30Vd2sBB0sx8Lj8LGQ72_iAdsGDYCnbC9IpCq6ZzXy8-axww,Brittany Moore,https://play-lh.googleusercontent.com/a-/AOh14GgDMg6J9OJQuP-JDla39pABvXoCEQbVzP_wz02s2Os,it can get a little overwhelming but it's useful and the best tool for advertising on social media!,5,5,327.0.0.20.117,2021-09-28 19:40:22,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGPt6ZZUFO25kKKxfoIQzlht1xqfYooE-I7b1-3_QsvaXUF2ILtnYbryv0Uehqv260xt9INNPTBg67TGA,W3 TH3 P3OPL3,https://play-lh.googleusercontent.com/a-/AOh14GgWxwtREzh-g2dBR4cfxqP-2-h_KDnRWecy52Au51Y,Lots of free advertising and paid ads are great if you have a target demographic.,5,3,329.2.0.33.118,2021-10-18 23:47:30,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGNnuV7xIsV7EuAbohS9g0MqVvD0f5UOuoUJdls-fgui9MGF18dISrKmyMKcEv6ziquQ8NXEbYTHB6iyw,Michael Dotter,https://play-lh.googleusercontent.com/a/AATXAJwJEhNn7t1FpQkO00S5HgYR2GJ_n64IQS7JxtUzSw=mo,"easy to use and very helpful with maintaining my pages together, on the go.",5,2,329.2.0.33.118,2021-10-13 01:09:06,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHMvBjSaX8mx4c1WvcSaIJYlmChVEQaX5vCT0OW4cd8LjRCWt4sf4NWPGbL6UslypwVGEJd8Ofcc-jrZw,Paul Polson,https://play-lh.googleusercontent.com/a-/AOh14GgTXpckDi2beF2qL4471mt_Q8Iq_t8dDd6GX-MfgA,I love this app it helps with managing multiple social media accounts at one time.,5,2,327.0.0.20.117,2021-09-24 23:09:17,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEumhPPKSokopR03kehuR5OEPUE-8oxKMYZw8OaNj8PamzEomKC4FclWMRd8mXhHgRE1NqeIsu_5r-Kng,Ahmad Farid Takkal,https://play-lh.googleusercontent.com/a-/AOh14GiG0DFWtiybUibShwZOj8BzNyuYPUW-MyYcghX9tg,"It works the best, with excellent options and actions needed for managing pages.",5,1,333.0.0.36.116,2021-11-05 08:07:59,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHOopfKHm6wpZsXrFmGVqTGkxO5aO_7O23rU-RigATitDaXLQvWyPaiE4TdzGbGu59ZYJSbuXPH_O9t2w,Cheryl Cepeda Photographer & Traveler,https://play-lh.googleusercontent.com/a-/AOh14Gjvz_XcFmzGnodrj0I4Gf-VnQHH1-aSApCrP7NRqjY,"It's easy to use, makes managing both apps in one place easy. One of the best apps I've used that makes managing tasks with social media accounts seamless. It's a no brainer.",5,11,324.4.0.31.118,2021-09-10 09:47:10,,,most_relevant,com.facebook.pages.app
gp:AOqpTOE5JKShHSF3Oi4XWdsBWhsWdJUmSr2mifstiAIi_XRdJ1wDDPl9R1277E-54S9jV30X3qYLLPdw9VKmBQ,Tiffany Fillingim,https://play-lh.googleusercontent.com/a-/AOh14GgxVtc-q6oYQ8PL1FMygdgO8MtuEQxraAo5IPfO,"The app was fantastic until a month ago, and the update messed it up. They then updated it once a week for about five weeks, yet it still was not working, so tonight I decided to uninstall and reinstall the app, and bam! It works again!",5,14,316.0.0.29.170,2021-07-03 08:56:29,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGrZ9JRMlaKRSBlk9dZyeJiUDr6aXSct2gEGyC7MQYONLIPTsZvNizPsGMihfFN7c7k47xU4YgHh3iP0A,Alfred Hess Pawlowski,https://play-lh.googleusercontent.com/a-/AOh14Ghj0eec8YfFJex7DcS5DBwoEzhHfxDyrrzRqiJJ00s,Great integration for posting to linked accounts. Metrics are very informative and necessary for success in today's marketing environment,5,2,324.4.0.31.118,2021-09-11 20:36:44,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEe_gU1rTVacz1cH9ic6qVXsQWv2-tK7HUgGgT4OSmIVeNcpmkLM8wQ0sxWlUFjPT8hFwuFBHS3hN4d0A,Paulina Lopez,https://play-lh.googleusercontent.com/a-/AOh14GjLSYHZbKwP0wnWBzanzytEa8v6QYLWn5cqkoBnNg,Just updated. It's not allowing me to add a photo to a specific album.... Please change it back. Update 6/17/21....just updated.. No changes have been made to get it back to its original format.....6/26/21..uprated app. Back in working order. Thanks to whom ever fixed it ⚒️❤️,5,7,315.0.0.34.120,2021-06-26 23:52:51,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEWtL-Q9z_4ryNsl7AQwaQY2Urfqcr6oactTNTjsuCmCRPXpvHEtIp2sMPGQU9OrFC8iYqztS1hJxkDLg,Oxana I,https://play-lh.googleusercontent.com/a-/AOh14GgRaJlvkIwN08I3cFBUigZnuM5DJoBIWyzZp4DfA8Y,"I like a lot about it, but one thing I hope gets fixed is the customer Reviews\Recommendations as this section went away completely. As a small business owner it is really important to have customers be able to see Reviews\Recommendations, so I really hope this gets fixed soon!",5,7,321.3.0.26.119,2021-08-12 06:34:44,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFq7a-Zh1zpPMK5ku9sBrmN2kq17X_8AToqi2M-Ym-N8EpyYMo2MQPSDZbpQ2BfDfZ6hNKhLDkELBMLTA,Iajaira Gallegos,https://play-lh.googleusercontent.com/a/AATXAJyT_CHd-6xHBUZyYJhw7DOpQ16jqwnVxVRmYImr=mo,Super easy to use and post in both Facebook and Instagram. makes running my pages so much more easy!,5,1,319.0.0.19.119,2021-10-07 10:58:37,,,most_relevant,com.facebook.pages.app
gp:AOqpTOELYDuSt1I2f3cAWaKoI7o_5xgpgg-xTNqhnd2ZAlFIllFOKUR19qlCZfV4gYgwx2aR9z37B1WkzEwx2w,Tahira Davis,https://play-lh.googleusercontent.com/a-/AOh14Ghnw16-OX4x7qsLh8n5-482mLjue7sW59DG1Ba68g,I love this app. I can see everything in one place. I can schedule and create contacts. identify new and existing customers. and plan my posts. Love it.,5,8,315.0.0.34.120,2021-07-01 05:16:54,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHIND6wTc_BVhN_NxmXHRtVvA-f72eWlxbZK7Gughi_lsBZHyNapPSnQrW6fmsPhbiLbEJNa_1gga2myw,Ashley Hallmark,https://play-lh.googleusercontent.com/a/AATXAJyvliOAwWMM1zA4h9orkpL7PSdqdqlDRpZAIqvj=mo,I love that I can access my business page all in one spot and I don't have to switch from my regular FB account to check messages. It's fast and very easy!,5,7,323.0.0.24.111,2021-08-27 20:29:20,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFjVzIA6HTbVUmbntZ5DuNVQyhEf-67KY2frRkfd7zegDJqHAV0MYBPuP_ORgA38_xPyTorv9plgRStiQ,Mark Anderson,https://play-lh.googleusercontent.com/a/AATXAJwAtidKHiDxgIEf8Jg4De4O8fy-V7NNjRjGOnJA=mo,MAK worked on my 2002 Dodge Ram 1500 pickup truck for me. I needed front brakes and front rotors & ac leak and charge. He did an amazing job on my brake job. He installed the pads and rotors for me and he did a professional job on them. The truck stops smooth and the brakes respond quick and no sound at all like I was having because of the low brake pads. He is also did an ac leak check for me and found a valve stem was loose. He vacuumed all the Freon out of the system repaired the leak. Reggie,5,1,321.3.0.26.119,2021-08-17 18:11:48,,,most_relevant,com.facebook.pages.app
gp:AOqpTOF0K5g8FqQGFkvQprJfndbtkk8pQEfwSrEp4tVsPgIle9mPu2o_2-PCY7VhYoprYFycircqh5IitoQ8Ig,Dozer P,https://play-lh.googleusercontent.com/a/AATXAJybPjrPCXllNyDxVbFGaZN5XcFZd88U66smYdNJ=mo,"Why are the notifications not working?!!! This is beyond unacceptable. If you can't fix it, at least give us the option to go back to Page Manager. Ridiculous.",5,2,320.1.0.28.119,2021-08-08 05:59:38,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHRe_xhhiWqyATtXHCg6BHKgRomgU14vLt66gbvZI4ViUd_yjbqxf5kpNB_qOW8Qb5Y34A2YxNpNS844A,Joseph Cuzzone,https://play-lh.googleusercontent.com/a-/AOh14GjCb9z3MvcH35foWaOJUN57kfjtHIq29hG_Cx_ACA,definitely useful when given the alternative of switching between two apps or letting one handle both.. Functionality is important and I've yet to have an issue with that.,5,6,323.0.0.24.111,2021-08-26 02:46:26,,,most_relevant,com.facebook.pages.app
gp:AOqpTOF_ljzBjw0ocvInqJZISvEPM2fyV9sTzQB1eXCoAShluQPHBr8T-vxP86hfsq2nULypqSh5MvfTv0Rxvw,Jon Bruner,https://play-lh.googleusercontent.com/a-/AOh14Ghl-oal5uoDpSKUW-ZMVm8abQuUFAGV8sgRB8DApQ,I just started using it. I do like some of the features so far like being able to schedule posts and the notifications. We will see how it goes and if the review needs edited then I will update it. Today is 07-20-21,5,1,318.0.0.25.120,2021-07-21 02:54:57,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEruXpjrnoX9ds4AjSKozGpk61aiD1ytujLgxnLUCv8DKG1OfIECIZCtGUIJ9mvPVv8_ive2HeyVKu-5w,mr robi,https://play-lh.googleusercontent.com/a/AATXAJyxnI46-GUYPt0T72fAx_FmS2mXXvcr53MBks5p=mo,"Super And Excellent app Because Facebook Group Control At the same time not possible So,This App just For you page. And also this app support all connetion Just like FB messenger Massage And also Read Instagram massage at the same time in this app. I really Appreciate this app And I recommend Those people They're Sell Fb page And Use to read massage Email and Instagram e.t.c. Thanks a lot",5,2,324.4.0.25.118,2021-08-31 21:00:38,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFEmOiEwwqKeVCyCe2c-5iNJTDDyDryz4xPJEAvEiLkl0dh9J3m_ZvgdoUxBwRZP5vLjE2JwDdpqPcZPA,Sarah White,https://play-lh.googleusercontent.com/a-/AOh14Gh1gh_QyCvL2XQfS0MZmyWi9yPA4SpVnAa0z3l8AU8,"it's great!!! helps me keep everything organized and in order, speak with customers easily, and run my business like a pro.",5,5,319.0.0.19.119,2021-07-29 00:33:16,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFio82Wob8qNNCE_FKD6x49rXLqrVsxxOher8qelteaZcERnyC1xg9fumvKrCBVf9J1mUL6I6dwRMCoSw,Halomonster05,https://play-lh.googleusercontent.com/a-/AOh14Gi6uXH66OJ8-SxEEkHnjqYab8KjEqhoFRA8f_u4Sw,I have been using ths App to manage my local business and works great 👍👌😀. I love that I can sync it with my Instagram account and share posts at the same time,5,15,316.0.0.29.170,2021-07-04 03:04:14,,,most_relevant,com.facebook.pages.app
gp:AOqpTOE26KPZJBmkuEOocDbRtkW9daGu8NE5Rs51AruyQc6bTYUDfqKgWN2Q8MpYsE1pzardu0BfytYNnOYX4Q,Orrin Jones Jr,https://play-lh.googleusercontent.com/a-/AOh14GhxmUvh7MWXyj6VsZXguxfuS9h0XNJhDS38G1jluw,"I love being able to schedule post. Also, being able to post to both platforms at the same thing is awesome. Saves us me a lot of time",5,4,324.0.0.23.118,2021-08-26 05:18:10,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFYX4Ldrw4MqMbKBta5hs2n2zMNVK93HWILGauCqHHrgdHqJsjq6vhGO1fUW8wt8e6Vr2_bNKuyVw1u-g,Thomas Parotino,https://play-lh.googleusercontent.com/a-/AOh14GjbGHYbqKJhGe6v6dFROEZCebcRZ_Fy3V3f5oiV9Q,"Love it, makes managing multiple pages a breeze from my phone. It's nice to have the freedom to work almost anywhere!",5,5,314.0.0.40.119,2021-06-19 10:19:36,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHbWKG9QuJF-AonqPxW9TrQPYpi6q9TOz04hZMP0cd5hTxcioAaw57VqhK4XRZsIESy4vM0Q8wjW7xGfg,AnnMarie Yelton,https://play-lh.googleusercontent.com/a-/AOh14Ghkgb6c79yiIpBViQZkp4qj08JMA1B9XQ99zzw6,love this app. makes life a lot easier communicating what's happening at my business with our customers.,5,3,320.0.0.22.119,2021-07-27 20:48:12,,,most_relevant,com.facebook.pages.app
gp:AOqpTOG0gFJMKRifPuRU-87Y0r9xe3ucibH6PySlpiTLJoDr3AfcmnKgGCYYyfcnLjctcBJTEiVL6etO5mZjYw,Cheri Regis,https://play-lh.googleusercontent.com/a-/AOh14Gj5HP_58qoy7VRORLhYLqT_SzRHnkuivBIzD9I17w,I'm really happy with this app! One feature that I like the most is that it lets me post across my accounts in one place.,5,2,320.1.0.28.119,2021-08-07 18:41:02,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEo2tRjNbI_wbUkDpC8fF9GTgQQzAxTS3Or2VzSpyPzQFWctF1fwqAq5l_oLh4PzhKwhwwqoRC_T1KYdw,Julia Broadway,https://play-lh.googleusercontent.com/a-/AOh14Gi32WPURTiqlg9XlLQ8zJmEV0Ca6XovSuOBYMU4SA8,Great app to help keep me up to date on my business. Love having app to assist me when I need help.,5,2,320.1.0.28.119,2021-08-07 22:17:56,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHjDtoqgbq2WA6EGlFSHpsmRyHLVAmBYISmA8SvR2E6Hhzz8wkuJssF8lI9v1qNoLzw7YHAo_nxgHsuyQ,Danielle Calvo,https://play-lh.googleusercontent.com/a-/AOh14GgV7HWXkjxKhriT2XX5ITowATzRpUUZIomBgcYypkI,This app is so easy to use and helps you create amazing content and schedule when you might be to busy to post.,5,3,314.0.0.40.119,2021-06-23 11:20:46,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEAqPkSv9rUnplmvWJUL0vjNJjVKnjdCM4nScG5P9milTdug6KUbtRNyEnHImRBfvNLCHN_DXK2zeKVtw,Steven J. Adelmund,https://play-lh.googleusercontent.com/a-/AOh14GjiIHCldlGO5b4rRHex8HyudNvt9iUDtuDpCgEg_w,I needed an app to schedule content to both my FB and Insta and this does it! Great improvements. A must for any Digital Strategist or Social Media Manager on the go!,5,1,320.1.0.28.119,2021-08-06 18:31:54,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGEl9zGUd_RJCVWM_XsYHlUc_9paf1Ukn2vBx0pFUZoz5X7eOP4yMlMYaJ8gEw5Z0-h4Y2yaTyfZjf6PQ,Tristan Rush,https://play-lh.googleusercontent.com/a-/AOh14Gg704BXF5P81bOEz-3CfX-Cea1t4LXvOlewh1za,I use this to schedule posts for our upholstery shop! It saves a ton of time to schedule them all in one go and I can forget about it from there!,5,2,323.0.0.24.111,2021-08-24 18:16:47,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEGtJ1JccVnE9L8dzFPmnN-WqOBH90Mg03DNa3-15hIOEm0qwmRHml1gm5CKKxJFn69dfZlWyTJhOZ5cA,Antonio Frazier,https://play-lh.googleusercontent.com/a-/AOh14GjQcMkA4fIT2x3NgFliVj9bU0CtSNG3YSwZE-1_Jg,"I can access my messages, published post and the insight from 30 days. Being able to see the progress and audience helps gauge how to interact with your post.",5,1,321.3.0.26.119,2021-08-09 18:43:45,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHkpbOSnivjwpJk4FM_ivEIRN_kxbzWMFtzE0qLA0IlBTOOIJu7cmyJ0kjhDB35jQ8ta0Mucc7cVCBv3Q,shelby rosas-wells,https://play-lh.googleusercontent.com/a/AATXAJy0u_-qnfLRusieY3e8DboQQzuPV-U2wm_yg816=mo,Very easy to use and navigate. This makes running a page very easy and simple,5,1,314.0.0.40.119,2021-06-23 10:19:37,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGk-6v8nnVTqnhygwgARZNa0R8O9kzLLjCxODLhNz1Sz-tbs1wwHODTjWYQcd7qJTcERNl0XitVd3IJcA,Jess J,https://play-lh.googleusercontent.com/a-/AOh14GjVx3bji57ekf_wRP3huAk9e2qGxArHp45Mm2uE,"very easy to navigate around the app, helps me out tremendously with both Facebook an Instagram!",5,0,314.0.0.40.119,2021-06-22 22:43:43,,,most_relevant,com.facebook.pages.app
gp:AOqpTOH1g0_G228pH5a5rgSMnCIHDXlqCCTHEZmDjWdLIwfq53QkBuglnokkxWg-4PtSzCj_iwBMOzKSMYXhIQ,King 80,https://play-lh.googleusercontent.com/a-/AOh14GjP4LwWeV5_Ac3QuYE5ICoxFP13NdT1sHxXiQx3kk4,"One of the best barber shops Eye've ever been to. Got my vote best barber shop in Chattanooga. peaceful relaxing environment. great conversation knowledge wisdom and positive energy flowing through this shop. let's not forget to mention that It's reasonably priced and for the service it's well worth it. Rickey, Craig, and Quell are great well-rounded individuals with a lot of talent and each carried themselves as very respectful gentleman. Sincerely Your Highness King 80",5,4,319.0.0.19.119,2021-08-01 04:52:48,,,most_relevant,com.facebook.pages.app
gp:AOqpTOF59XCbiJaz89MQGKxgeUdt6HFNuZFjkTyC8yVqOG0H4y7vzR2vFSKAwg7FuuiXEYPGR2ttMD75FNA_7Q,Adam Crossman,https://play-lh.googleusercontent.com/a-/AOh14GiZQ-AJCbUjQI2XPaRC8ae04fH9ofFy-CWdermy,Great way to connect both Instagram and Facebook and post to both simultaneously. Love it!,5,1,324.4.0.25.118,2021-09-03 22:06:35,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEO99iPkvT_bxStKnZwvyiisHVTOkdAS3ClrRUad_eAeVifwas6vrmqbQVnufacbTpjC6cjqQmhjbq8xw,Samantha Emmett,https://play-lh.googleusercontent.com/a-/AOh14GjJSn3IiWCRI9Wr9Y2WyOgOmu9-Yq8e-qtr009Ixg,Pages manager was much easier. This is difficult to keep up with.,5,3,319.0.0.19.119,2021-07-24 06:34:33,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHnqq5G8EZM_UqQo86LhvVOZRrx1Uelvkuv1xjfVWIM5KsA1b9jm2berDXLx4bw_qaDoCDdrXLxeKWtfA,Beth Molands,https://play-lh.googleusercontent.com/a/AATXAJwWJKAtF70agnimgI0OL3daTvsLzG2tgoJwZsAZ=mo,"This app makes it easy and convenient to stay up to date on your business page and with comments and message Notifications, you don't miss a single conversation",5,0,,2021-11-17 05:25:15,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEHbrkd_j-eZABWHGet5ClHthGxJBRstcpp7LDu9CppbtmuxQKHCpzv61yOMeVxvSmljJF_3Q1SRDOXFA,Timeka Lacy,https://play-lh.googleusercontent.com/a-/AOh14GhuADoAIkdG-ATdzhpX3fBp0JdndEuzMSGNQgFdUQ,I've had this since it started I like it cause I can just access the pages I want at the time I don't have to sign in to my main page... Great for business for sure,5,1,293.0.0.42.119,2021-11-02 22:13:41,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHsyL7KUtuiuSn_H6zz1vXv1J4SIFO5Tg-AliTIRNTKrsV9MTkLLu2Qz8Q_q4eR_QQY4C2jKWeNUbFwrQ,Charee Nickel Kinser,https://play-lh.googleusercontent.com/a-/AOh14Ghtr93emkZImrL83LlTyw_JsXEh1-yW_SGGlEcEFOI,it's nice to connect multi platforms... I wish it allowed multiple accounts on same platform.,5,0,,2021-11-26 04:17:58,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEBQO6XOUwYp_hRb5KrXJ1iJYDdnGyheBbAJRrGWwNunjrZFoBhFT5omAyS6XEaRvd2kT83UJ3pT5tUgg,Elizabeth chirino chirino,https://play-lh.googleusercontent.com/a/AATXAJy3pvMXDwcxWoQQSCQYOsUxTA_En6TfYMOLWFHO=mo,"I like the idea to trade like old times that's a beautiful concept and friendly ways to obtain better selection of many things and likes we can get to this page , can and post your house, tractors,horses,cows , training, interchange items is great.",5,8,312.0.0.24.119,2021-06-09 19:24:57,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHn5EgyEHFbWkaMb_ZXS1iRg6tgf6Qd87yHHd5iZL539a_I7Pu8NO0DBGKjL9IgBp4_2oKIQ5UcjyT1kA,FawnElaine The BipolarBabyDeer,https://play-lh.googleusercontent.com/a-/AOh14GhtndEkbMA5GSpt_jIG1p_EYDgpwt2P2t-93IXzdA,"I love this app! It needs to be availablei on windows as well, please!! I had all the same issues as most reviewers here, then i sat down and clicked all the options until I realized all my issues were user error. It may not be the simplest thing to understand at first but with a little patience and a free afternoon I learned how it works. There needs to be a white list tho... People who don't need to keep getting the same instant reply over and over. Happy user for 5plus years.",5,0,,2020-08-25 14:46:47,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHRfIcB35G967iqcyCJDZ1mHnIS6k8-QUGxve2ieVBV2FnsrDPOcuE6mvFT7b-H0N_hviq9leFh4hgT4g,Melissa Radcliff,https://play-lh.googleusercontent.com/a/AATXAJzUgL0wGe4uSrCzmLdR4lnyvvShGvxu3mFs87ii=mo,"EDIT Update: Thank you for fixing the issue in my took some time but we're worth the wait Works awesome now. 💋 I'm so disappointed I was so excited to start a new page in options are gone for no apparent reason I can't use the comment ""pin to the top"" , its not there. i used it years ago on my last page and i loved it. please bring it back. i know im not the only one who feels like this. thanks.",5,0,,2019-11-15 22:39:57,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHR7HxhQdxpQTtwupEKmObC8LitAJXceeCwkxZ8IoQ0XP7YoMrPQjbYsF5UDjacZdqcbNOksvlNyrNq5Q,Julie Bejeweled,https://play-lh.googleusercontent.com/a-/AOh14GgYlS5EGGHotCc7WfEvPedW6AAYZLO8LkMmfpsP,"I really love using this app very much! I have many pages on FB and it has become not only extremely helpful to have and to use but,fun as well! P.S. There have been some times that I wanted to post a cover photo and it usually allows for me to do this however there have been times that it refuses to allow this to happen..that's frustrating. I will come back later and it is working. Is this a glitch of this particular app maybe? I also have a hard time posting my photos in my albums.",5,81,262.0.0.53.107,2020-05-22 18:43:18,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEwtz3ogQSXyRQzGpUmqIBRAh27jMSx-9GYSh76YcYA6qJL1kvlq6OJyB5ykiC7NzaraxK9Ya-eH14TfQ,Abigail Fuhrmann,https://play-lh.googleusercontent.com/a-/AOh14GgBrZa8pc3AfT3BkKjS0NpmFJRioeMtaLJ8_n3yEsk,"We love the pages manager because 4 of us can look at the page, reply to messages and post. It's good with separating the messages and notifications. Pictures are there accordingly. Just a good app to have for a small business. I would like a better way to navigate through my photos and a place to house 1 photos per ""product"". A button for customers ""what's available right now"" would be great to just check mark the things we have. Needs a better way to filter the messages instead of just names.",5,77,243.0.0.19.350,2020-01-12 20:47:41,,,most_relevant,com.facebook.pages.app
